교재,레벨,구간,Chapter,영어,뜻
V-map,Inter,A1,6,dome,반구형 지붕
V-map,Inter,A1,6,donation,기부
V-map,Inter,A1,6,enormous,거대한
V-map,Inter,A1,6,erupt,분출하다
V-map,Inter,A1,6,exactly,정확하게
V-map,Inter,A1,6,fascinating,매력적인
V-map,Inter,A1,6,feature,특징으로 삼다
V-map,Inter,A1,6,flourish,번창하다
V-map,Inter,A1,6,fund,자금을 대다
V-map,Inter,A1,6,heritage,유산
V-map,Inter,A1,6,identical to,~와 동일한
V-map,Inter,A1,6,lack,~이 없다
V-map,Inter,A1,6,launch,"내보내다, 발사하다"
V-map,Inter,A1,6,layer,층
V-map,Inter,A1,6,massive,거대한
V-map,Inter,A1,6,masterpiece,걸작
V-map,Inter,A1,6,mistreat,학대하다
V-map,Inter,A1,6,mistreatment,학대
V-map,Inter,A1,6,offer,제공하다
V-map,Inter,A1,6,pass away,사망하다
V-map,Inter,A1,6,potential,"가능성, 잠재력"
V-map,Inter,A1,6,preserve,보존하다
V-map,Inter,A1,6,private,개인의
V-map,Inter,A1,6,rediscover,재발견하다
V-map,Inter,A1,6,remarkable,놀라운
V-map,Inter,A1,6,sculpture,조각상
V-map,Inter,A1,6,seal,가두다
V-map,Inter,A1,6,settler,정착민
V-map,Inter,A1,6,to make matters worse,설상가상으로
V-map,Inter,A1,6,under construction,공사 중인
V-map,Inter,A1,6,unique,독특한
V-map,Inter,A1,7,(non)violent,(비)폭력적인
V-map,Inter,A1,7,assist,돕다
V-map,Inter,A1,7,be aware of,~을 알다
V-map,Inter,A1,7,be exposed to,~에 노출되다
V-map,Inter,A1,7,be involved in,~에 관련되다
V-map,Inter,A1,7,behavior,행동
V-map,Inter,A1,7,characteristic,특징
V-map,Inter,A1,7,commit,저지르다
V-map,Inter,A1,7,condition,"병, 질병"
V-map,Inter,A1,7,constantly,끊임없이
V-map,Inter,A1,7,crime,범죄
V-map,Inter,A1,7,depend on,~에 달려있다
V-map,Inter,A1,7,dramatically,극적으로
V-map,Inter,A1,7,examine,조사하다
V-map,Inter,A1,7,exposure to,~에(의) 노출
V-map,Inter,A1,7,frequently,자주
V-map,Inter,A1,7,get the most out of,~을 최대한으로 활용하다
V-map,Inter,A1,7,gradually,서서히
V-map,Inter,A1,7,identify,확인하다
V-map,Inter,A1,7,ignore,무시하다
V-map,Inter,A1,7,influence,영향을 미치다
V-map,Inter,A1,7,injured,다친
V-map,Inter,A1,7,investigate,조사하다
V-map,Inter,A1,7,involve,"수반하다, 포함하다"
V-map,Inter,A1,7,itchiness,가려움
V-map,Inter,A1,7,limb,팔다리
V-map,Inter,A1,7,media,매체
V-map,Inter,A1,7,mental,정신의
V-map,Inter,A1,7,misinterpret,잘못 해석하다
V-map,Inter,A1,7,nerve,신경
V-map,Inter,A1,7,offense,범행
V-map,Inter,A1,7,pass by,지나치다
V-map,Inter,A1,7,phenomenon,현상
V-map,Inter,A1,7,portrayal,묘사
V-map,Inter,A1,7,primary,주요한
V-map,Inter,A1,7,professional,전문가
V-map,Inter,A1,7,profiling,자료 수집
V-map,Inter,A1,7,psychological,심리적인
V-map,Inter,A1,7,psychologist,심리학자
V-map,Inter,A1,7,relaxation,휴식
V-map,Inter,A1,7,relieve,덜어주다
V-map,Inter,A1,7,respectively,각각
V-map,Inter,A1,7,sensation,감각
V-map,Inter,A1,7,sufferer,고통받는 사람
V-map,Inter,A1,7,survey,"살피다, 점검하다"
V-map,Inter,A1,7,suspect,용의자
V-map,Inter,A1,7,take A for granted,A를 당연하게 여기다
V-map,Inter,A1,7,take action,조치를 취하다
V-map,Inter,A1,7,technique,"기법, 기술"
V-map,Inter,A1,7,witness,목격자
V-map,Inter,A1,8,a variety of,다양한
V-map,Inter,A1,8,as follows,다음과 같이
V-map,Inter,A1,8,attention,관심
V-map,Inter,A1,8,attraction,명소
V-map,Inter,A1,8,available,이용 가능한
V-map,Inter,A1,8,be accused of,~으로 비난을 받다
V-map,Inter,A1,8,book,예약하다
V-map,Inter,A1,8,celebration,기념행사
V-map,Inter,A1,8,circumstance,상황
V-map,Inter,A1,8,critically,비판적으로
V-map,Inter,A1,8,cruise,유람선 여행
V-map,Inter,A1,8,curve,곡선으로 나아가다
V-map,Inter,A1,8,deal,거래
V-map,Inter,A1,8,dress up,변장을 하다
V-map,Inter,A1,8,either A or B,A 또는 B 둘 중 하나
V-map,Inter,A1,8,endanger,위험에 빠뜨리다
V-map,Inter,A1,8,exception,예외
V-map,Inter,A1,8,explore,탐험하다
V-map,Inter,A1,8,fair,축제
V-map,Inter,A1,8,guarantee,보장하다
V-map,Inter,A1,8,incident,"사건, 일"
V-map,Inter,A1,8,institute,(정착 등을) 도입하다
V-map,Inter,A1,8,intellectual,지적인
V-map,Inter,A1,8,landscape,풍경
V-map,Inter,A1,8,local,지역의
V-map,Inter,A1,8,masterpiece,걸작
V-map,Inter,A1,8,motivation,동기
V-map,Inter,A1,8,navigate,항해하다
V-map,Inter,A1,8,on board,선상에
V-map,Inter,A1,8,pass off as,~인 양 행세하다
V-map,Inter,A1,8,port,항구
V-map,Inter,A1,8,previous,이전의
V-map,Inter,A1,8,principal,교장
V-map,Inter,A1,8,property,재산
V-map,Inter,A1,8,put a stop to,~을 종식시키다
V-map,Inter,A1,8,rearrange,재배열하다
V-map,Inter,A1,8,representative,대표자
V-map,Inter,A1,8,right,권리
V-map,Inter,A1,8,round trip,왕복 여행
V-map,Inter,A1,8,salmon,연어
V-map,Inter,A1,8,significant,상당한
V-map,Inter,A1,8,spend,~하는데 (시간)을 보내다
V-map,Inter,A1,8,themed,특정한 주제의
V-map,Inter,A1,8,throughout,"내내, 줄곧"
V-map,Inter,A1,8,touch,감동시키다
V-map,Inter,A1,8,unbeatable,더할 나위 없는
V-map,Inter,A1,8,valuable,귀중한
V-map,Inter,A1,8,value,소중히 여기다
V-map,Inter,A1,8,violate,"여기다, 위반하다"
V-map,Inter,A1,8,wonder,경이로움
V-map,Inter,A1,9,a carton of,한 통(곽)의
V-map,Inter,A1,9,abandon,버리고 떠나다
V-map,Inter,A1,9,accurately,정확하게
V-map,Inter,A1,9,additional,추가의
V-map,Inter,A1,9,advance,진전하다
V-map,Inter,A1,9,advancement,발전
V-map,Inter,A1,9,as well,또한
V-map,Inter,A1,9,assistance,도움
V-map,Inter,A1,9,at least,적어도
V-map,Inter,A1,9,beneficial,이로운
V-map,Inter,A1,9,blind,"눈이 먼, 맹인의"
V-map,Inter,A1,9,calculate,계산하다
V-map,Inter,A1,9,complicated,복잡한
V-map,Inter,A1,9,defect,결함
V-map,Inter,A1,9,detect,알아내다
V-map,Inter,A1,9,determined,단단히 결심한
V-map,Inter,A1,9,driving force,원동력
V-map,Inter,A1,9,enable,할 수 있게 하다
V-map,Inter,A1,9,essential,필수적인
V-map,Inter,A1,9,expiration date,유효기간
V-map,Inter,A1,9,field,분야
V-map,Inter,A1,9,forecast,예측하다
V-map,Inter,A1,9,fund,자금을 지원하다
V-map,Inter,A1,9,handle,다루다
V-map,Inter,A1,9,hydrogen,수소
V-map,Inter,A1,9,in turn,결과적으로
V-map,Inter,A1,9,individual,개인
V-map,Inter,A1,9,kidney,신장
V-map,Inter,A1,9,launch,시작하다
V-map,Inter,A1,9,lung,폐
V-map,Inter,A1,9,medical,의학의
V-map,Inter,A1,9,military,군대 / 군사의
V-map,Inter,A1,9,necessary,필수적인
V-map,Inter,A1,9,non-profit,비영리적인
V-map,Inter,A1,9,organization,조직
V-map,Inter,A1,9,pair,짝을 짓다
V-map,Inter,A1,9,perfect,완벽하게 하다
V-map,Inter,A1,9,product,상품
V-map,Inter,A1,9,recreate,다시 만들다
V-map,Inter,A1,9,remote,원격의
V-map,Inter,A1,9,repair,고치다
V-map,Inter,A1,9,reproduce,복제하다
V-map,Inter,A1,9,request,요청
V-map,Inter,A1,9,sighted,앞을 볼 수 있는
V-map,Inter,A1,9,surgeon,외과의사
V-map,Inter,A1,9,surgery,수술
V-map,Inter,A1,9,survival,생존
V-map,Inter,A1,9,tap,가볍게 두드리다
V-map,Inter,A1,9,unimaginable,상상도 할 수 없는
V-map,Inter,A1,9,yield,(결과를) 내다
V-map,Inter,A1,10,abroad,해외로
V-map,Inter,A1,10,award,수여하다
V-map,Inter,A1,10,be known as,~으로 알려져 있다
V-map,Inter,A1,10,Christian,기독교의
V-map,Inter,A1,10,common,흔한
V-map,Inter,A1,10,competitive,경쟁적인
V-map,Inter,A1,10,considerably,상당히
V-map,Inter,A1,10,cultural,문화의
V-map,Inter,A1,10,demonstrate,보여주다
V-map,Inter,A1,10,disorder,장애
V-map,Inter,A1,10,diverse,다양한
V-map,Inter,A1,10,embrace,"받아들이다, 포용하다"
V-map,Inter,A1,10,emigration,(타국으로의) 이주
V-map,Inter,A1,10,employ,이용하다
V-map,Inter,A1,10,exceed,초과하다
V-map,Inter,A1,10,exception,예외
V-map,Inter,A1,10,exchange,교환
V-map,Inter,A1,10,expand,확장하다
V-map,Inter,A1,10,fame,명성
V-map,Inter,A1,10,follower,"신봉자, 추종자"
V-map,Inter,A1,10,globalization,세계화
V-map,Inter,A1,10,go through,"(절차를) 거치다, 경험하다"
V-map,Inter,A1,10,govern,통제하다
V-map,Inter,A1,10,had better,~하는 게 낫다
V-map,Inter,A1,10,immigration,(다른 나라로 살러 오는) 이민
V-map,Inter,A1,10,in harmony with,~와 조화를 이루어
V-map,Inter,A1,10,income,수입
V-map,Inter,A1,10,international,국제적인
V-map,Inter,A1,10,maintain,"지키다, 유지하다"
V-map,Inter,A1,10,mark,"(중요한 사건을) 기록하다, 기념하다"
V-map,Inter,A1,10,migration,이주
V-map,Inter,A1,10,missionary,선교사
V-map,Inter,A1,10,net,(제외하고 남은) 순수의
V-map,Inter,A1,10,obesity,비만
V-map,Inter,A1,10,practice,관습 / 관습적으로 행하다
V-map,Inter,A1,10,product,상품
V-map,Inter,A1,10,professional,전문적인
V-map,Inter,A1,10,purchase,구입
V-map,Inter,A1,10,religion,종교
V-map,Inter,A1,10,reward,보상
V-map,Inter,A1,10,self-destructive,자기 파괴적인
V-map,Inter,A1,10,service,예배
V-map,Inter,A1,10,session,기간
V-map,Inter,A1,10,stomach,위
V-map,Inter,A1,10,stretch,늘리다
V-map,Inter,A1,10,strict,엄격한
V-map,Inter,A1,10,take part in,~에 참여하다
V-map,Inter,A1,10,unavoidable,불가피한
V-map,Inter,A1,10,unique,독특한
V-map,Inter,A1,10,when it comes to,~에 관한 한
V-map,Inter,A2,1,altitude,(해발) 고도
V-map,Inter,A2,1,approximately,거의
V-map,Inter,A2,1,Are you familiar with ~?,~을 잘 알고 있나요?
V-map,Inter,A2,1,atmosphere,(지구의) 대기
V-map,Inter,A2,1,audiovisual,시청각의
V-map,Inter,A2,1,auditorium,강당
V-map,Inter,A2,1,automatically,자동적으로
V-map,Inter,A2,1,awful,아주 나쁜
V-map,Inter,A2,1,clip,"자르다, 깎다"
V-map,Inter,A2,1,confused,혼란스러워 하는
V-map,Inter,A2,1,container,"용기, 그릇"
V-map,Inter,A2,1,convenience,편리(함)
V-map,Inter,A2,1,damage,손상시키다
V-map,Inter,A2,1,discard,버리다
V-map,Inter,A2,1,Do you mean ~?,~을 말하는 거니?
V-map,Inter,A2,1,efficiently,효율적으로
V-map,Inter,A2,1,expand,넓히다
V-map,Inter,A2,1,extinct,멸종된
V-map,Inter,A2,1,fatigue,피로
V-map,Inter,A2,1,float,(공중에서) 떠돌다
V-map,Inter,A2,1,habitable,거주할 수 있는
V-map,Inter,A2,1,have a bowel movement,대변을 보다
V-map,Inter,A2,1,Honestly,솔직히
V-map,Inter,A2,1,I'm calling to ask questions about,~에 관해 물어보려고 전화드렸습니다
V-map,Inter,A2,1,I'm starbing.,배고파 죽겠어요
V-map,Inter,A2,1,inspire,영감을 주다
V-map,Inter,A2,1,launch,"시작하다, 발사하다"
V-map,Inter,A2,1,nearly,거의
V-map,Inter,A2,1,orbit,궤도
V-map,Inter,A2,1,perform,행하다
V-map,Inter,A2,1,popularity,인기
V-map,Inter,A2,1,praise,"칭찬, 칭송"
V-map,Inter,A2,1,recharge,충전하다
V-map,Inter,A2,1,reservation,예약
V-map,Inter,A2,1,resort,"휴양지, 리조트"
V-map,Inter,A2,1,rinse,씻다
V-map,Inter,A2,1,satellite,(인공) 위성
V-map,Inter,A2,1,simulation,"시연, 모의실험"
V-map,Inter,A2,1,Sounds pretty cool!,정말 멋지네요!
V-map,Inter,A2,1,suck,빨아들이다
V-map,Inter,A2,1,sunburn,햇볕에 타다
V-map,Inter,A2,1,swallow,삼키다
V-map,Inter,A2,1,take a rain check,다음을 기약하다
V-map,Inter,A2,1,That's what,그게 ~한 거야
V-map,Inter,A2,1,The thing is,실은
V-map,Inter,A2,1,vacuum cleaner,진공청소기
V-map,Inter,A2,1,vivid,"(기억, 묘사 등이) 생생한"
V-map,Inter,A2,1,What seems to be the problem?,무엇이 문제인 것 같아?
V-map,Inter,A2,1,Whenever,~할 때마다
V-map,Inter,A2,1,witness,목격하다
V-map,Inter,A2,2,access to,접속하다
V-map,Inter,A2,2,admission,입장료
V-map,Inter,A2,2,admit,인정하다
V-map,Inter,A2,2,announce,발표하다
V-map,Inter,A2,2,Are you planning to ~?,당신은 ~할 계획인가요?
V-map,Inter,A2,2,arrival,도착
V-map,Inter,A2,2,assistance,도움
V-map,Inter,A2,2,"Attention, please.",주목해 주세요
V-map,Inter,A2,2,be referred to as,~으로 불리다
V-map,Inter,A2,2,be worth ~ing,~할 가치가 있다
V-map,Inter,A2,2,calligraphy,서예
V-map,Inter,A2,2,compared to,~에 비교하여
V-map,Inter,A2,2,complaint,불평
V-map,Inter,A2,2,cruel,잔인한
V-map,Inter,A2,2,cursive,필기체인
V-map,Inter,A2,2,desire,욕망
V-map,Inter,A2,2,doubt,의심하다
V-map,Inter,A2,2,eliminate,없애다
V-map,Inter,A2,2,enroll,등록하다
V-map,Inter,A2,2,essential,필수적인
V-map,Inter,A2,2,get rid of,~을 없애다
V-map,Inter,A2,2,Have you ever heard of ~?,~을 들어본 적 있니?
V-map,Inter,A2,2,historical,역사적인
V-map,Inter,A2,2,How much do they cost?,가격이 얼마입니까?
V-map,Inter,A2,2,I wonder if,~인지 궁금해
V-map,Inter,A2,2,if you insist,정 그렇다면
V-map,Inter,A2,2,I'm having trouble,~하는데 어려움을 겪고 있다
V-map,Inter,A2,2,inconvenience,불편
V-map,Inter,A2,2,indicate,"나타내다, 지적하다"
V-map,Inter,A2,2,irrelevant,상관없는
V-map,Inter,A2,2,It is out of my budget.,그건 제 예산 밖이에요
V-map,Inter,A2,2,keep pace with,~에 뒤쳐지지 않고 따라가다
V-map,Inter,A2,2,known for,~으로 알려진
V-map,Inter,A2,2,legible,읽기 쉬운
V-map,Inter,A2,2,mighty,강력한
V-map,Inter,A2,2,No way!,절대로 안 돼!
V-map,Inter,A2,2,not always,항상 ~인 것은 아니다
V-map,Inter,A2,2,possessions,"소유물, 소지품"
V-map,Inter,A2,2,prefer,선호하다
V-map,Inter,A2,2,process,처리하다
V-map,Inter,A2,2,pursue,추구하다
V-map,Inter,A2,2,register,등록하다
V-map,Inter,A2,2,self-esteem,자부심
V-map,Inter,A2,2,souvenir,기념품
V-map,Inter,A2,2,swing,(기분의) 급격한 변화
V-map,Inter,A2,2,tendency to,~하는 경향
V-map,Inter,A2,2,trend,추세
V-map,Inter,A2,2,typeface,(인쇄에 쓰이는) 서체
V-map,Inter,A2,2,vet,수의사
V-map,Inter,A2,2,What seems to be the problem?,무슨 문제가 있나요?
V-map,Inter,A2,3,aircraft,항공기
V-map,Inter,A2,3,attractive,매력적인
V-map,Inter,A2,3,audience,청중
V-map,Inter,A2,3,be aware of,"~을 의식하다, 알다"
V-map,Inter,A2,3,be supposed to,~하기로 되어있다
V-map,Inter,A2,3,chemical,화학 물질
V-map,Inter,A2,3,consequence,결과
V-map,Inter,A2,3,constantly,끊임없이
V-map,Inter,A2,3,deliver,배송하다
V-map,Inter,A2,3,delivery,배송
V-map,Inter,A2,3,department,부서
V-map,Inter,A2,3,die of,~으로 죽다
V-map,Inter,A2,3,endangered,멸종될 위기에 이른
V-map,Inter,A2,3,estimate,추정하다
V-map,Inter,A2,3,fasten,"매다, 채우다"
V-map,Inter,A2,3,Give me a break!,그만 좀 해!
V-map,Inter,A2,3,grant,승인하다
V-map,Inter,A2,3,green,친환경적인
V-map,Inter,A2,3,habitat,서식지
V-map,Inter,A2,3,"I see your point, but",무슨 말인지 알겠는데
V-map,Inter,A2,3,I'm not sure whether,~인지 확실하지 않아
V-map,Inter,A2,3,I'm so happy to hear that,~하다니 정말 기뻐요
V-map,Inter,A2,3,impact,영향
V-map,Inter,A2,3,independent,자립심이 강한
V-map,Inter,A2,3,It's my pleasure!,천만에요!
V-map,Inter,A2,3,legal,합법적인
V-map,Inter,A2,3,Make sure that,반드시 ~하도록 하세요
V-map,Inter,A2,3,method,방법
V-map,Inter,A2,3,moral,도덕적인
V-map,Inter,A2,3,negative,부정적인
V-map,Inter,A2,3,of one's own,자신(소유)의
V-map,Inter,A2,3,panel discussion,공개 토론회
V-map,Inter,A2,3,panelist,(공개 토론회의) 토론자
V-map,Inter,A2,3,pilotless,조종사가 없는
V-map,Inter,A2,3,preserved,보존된
V-map,Inter,A2,3,prey,사냥감
V-map,Inter,A2,3,protection,보호
V-map,Inter,A2,3,publish,출간하다
V-map,Inter,A2,3,rapidly,빠르게
V-map,Inter,A2,3,represent,나타내다
V-map,Inter,A2,3,resident,주민
V-map,Inter,A2,3,seriousness,심각함
V-map,Inter,A2,3,status,(진행 과정상의) 상황
V-map,Inter,A2,3,Thank you for your cooperation.,협조에 감사드립니다
V-map,Inter,A2,3,tissue,(세포들로 이뤄진) 조직
V-map,Inter,A2,3,undo,풀다
V-map,Inter,A2,3,unrealistic,비현실적인
V-map,Inter,A2,3,voice,의견
V-map,Inter,A2,3,What do you mean by that?,그건 무슨 뜻이야?
V-map,Inter,A2,3,You got it.,네 말이 맞아
V-map,Inter,A2,4,A rather than B,B라기 보다는 A
V-map,Inter,A2,4,accessibility,접근성
V-map,Inter,A2,4,advertise,광고하다
V-map,Inter,A2,4,annual,연례의
V-map,Inter,A2,4,As you can see,보시다시피
V-map,Inter,A2,4,be filled with,~으로 가득 차다
V-map,Inter,A2,4,combined,합쳐진
V-map,Inter,A2,4,conserve,"보호하다, 보존하다"
V-map,Inter,A2,4,constant,끊임없는
V-map,Inter,A2,4,constantly,끊임없이
V-map,Inter,A2,4,controversy,논란
V-map,Inter,A2,4,craziness,열광
V-map,Inter,A2,4,criticism,비난
V-map,Inter,A2,4,crowd,"사람들, 무리"
V-map,Inter,A2,4,cruise,유람선 여행
V-map,Inter,A2,4,desire,"갈망, 바람"
V-map,Inter,A2,4,dramatically,급격히
V-map,Inter,A2,4,emission,배출
V-map,Inter,A2,4,garage,차고
V-map,Inter,A2,4,generally,일반적으로
V-map,Inter,A2,4,genetically modified,유전자가 조작된
V-map,Inter,A2,4,Good for you!,잘했어!
V-map,Inter,A2,4,gum,잇몸
V-map,Inter,A2,4,I have a problem with,~에 문제가 있어요
V-map,Inter,A2,4,I have butterflies in my stomach.,나 긴장해서 가슴이 울렁거려
V-map,Inter,A2,4,in the name of,~라는 이름(명목)으로
V-map,Inter,A2,4,ingredient,재료
V-map,Inter,A2,4,It's time to,~할 시간이다
V-map,Inter,A2,4,known as,~으로 알려진
V-map,Inter,A2,4,lessen,줄이다
V-map,Inter,A2,4,Like what?,예를 들면?
V-map,Inter,A2,4,messy,지저분한
V-map,Inter,A2,4,necessarily,반드시 ~하도록 하세요
V-map,Inter,A2,4,overnight,밤새도록
V-map,Inter,A2,4,prescription,처방전
V-map,Inter,A2,4,recruit,모집하다
V-map,Inter,A2,4,result in,~의 결과를 낳다
V-map,Inter,A2,4,retailer,소매업자
V-map,Inter,A2,4,robbery,절도
V-map,Inter,A2,4,step,"움직임, 단계"
V-map,Inter,A2,4,sturdy,(물건이) 튼튼한
V-map,Inter,A2,4,That's exactly what I mean.,그게 바로 내가 의미하는 바야
V-map,Inter,A2,4,theme,주제
V-map,Inter,A2,4,trace back to,"거슬러 올라가다, 유래하다"
V-map,Inter,A2,4,tragedy,비극
V-map,Inter,A2,4,trample,짓밟다
V-map,Inter,A2,4,violence,폭력적인
V-map,Inter,A2,4,"You don't ~, do you?","너 ~하지 않지, 그렇지?"
V-map,Inter,A2,4,You know what?,그거 알아요?
V-map,Inter,A2,4,You'll do better next time.,다음에 더 잘 할 수 있을 거야
V-map,Inter,A2,5,aging,노화하는
V-map,Inter,A2,5,approximately,거의
V-map,Inter,A2,5,as well,또한
V-map,Inter,A2,5,avoid,피하다
V-map,Inter,A2,5,be exposed to,~에 노출되다
V-map,Inter,A2,5,brighten up,~에 활기를 주다
V-map,Inter,A2,5,circulation,(혈액) 순환
V-map,Inter,A2,5,conduct,"(연구, 실험 등을) 행하다"
V-map,Inter,A2,5,consequence,결과
V-map,Inter,A2,5,contagious,전염되는
V-map,Inter,A2,5,content,내용
V-map,Inter,A2,5,digest,"소화하다, 소화되다"
V-map,Inter,A2,5,disturb,방해하다
V-map,Inter,A2,5,emotion,감정
V-map,Inter,A2,5,emotional,감정의
V-map,Inter,A2,5,essential,필수적인
V-map,Inter,A2,5,exotic,이국적인
V-map,Inter,A2,5,fascinating,대단히 흥미로운
V-map,Inter,A2,5,germ,세균
V-map,Inter,A2,5,Here it is.,여기 있어
V-map,Inter,A2,5,I have a terrible headache.,나 심한 두통이 있어
V-map,Inter,A2,5,I'd like to get a refund for,~을 환불받고 싶어요
V-map,Inter,A2,5,I'm looking for,~을 찾고 있어요
V-map,Inter,A2,5,in turn,결국
V-map,Inter,A2,5,large-scale,"대규모의, 광범위한"
V-map,Inter,A2,5,magnificent,참으로 아름다운
V-map,Inter,A2,5,negative,부정적인
V-map,Inter,A2,5,Not yet.,아직
V-map,Inter,A2,5,noticeable,뚜렷한
V-map,Inter,A2,5,nutrient,영양소
V-map,Inter,A2,5,observe,관찰하다
V-map,Inter,A2,5,on a regular basis,규칙적으로
V-map,Inter,A2,5,pay off,"성공하다, 결실을 맺다"
V-map,Inter,A2,5,portion,부분
V-map,Inter,A2,5,positive,긍정적인
V-map,Inter,A2,5,post,"게시물, 게시하다"
V-map,Inter,A2,5,Really? I can't believe it.,정말? 믿을 수가 없어
V-map,Inter,A2,5,session,"수업, 시간"
V-map,Inter,A2,5,state,상태
V-map,Inter,A2,5,stimulate,"자극하다, 활성화시키다"
V-map,Inter,A2,5,strain,부담
V-map,Inter,A2,5,tempting,솔깃한
V-map,Inter,A2,5,thermometer,체온계
V-map,Inter,A2,5,To be frank with you,솔직히 말하면
V-map,Inter,A2,5,transferable,전이가 가능한
V-map,Inter,A2,5,vomit,토하다
V-map,Inter,A2,5,What's wrong with it?,무슨 문제라도 있나요?
V-map,Inter,A2,5,workout,운동
V-map,Inter,A2,5,You had better not,~하지 않는 게 좋을 거에요
V-map,Inter,A2,5,You should go see a doctor.,너는 의사에게 가봐야 한다
V-map,Inter,A2,6,analysis,"분석, 연구"
V-map,Inter,A2,6,apply to,~에 적용되다
V-map,Inter,A2,6,around-the-clock,24시간 내내의
V-map,Inter,A2,6,as of,~의 (시간을) 기준으로
V-map,Inter,A2,6,be sure to,~임에 틀림이 없다
V-map,Inter,A2,6,beverage,(물 외의) 음료
V-map,Inter,A2,6,caffeinated,카페인이 함유된
V-map,Inter,A2,6,Can I get your advice?,조언 좀 구할 수 있을까?
V-map,Inter,A2,6,combination,결합
V-map,Inter,A2,6,consumption,섭취
V-map,Inter,A2,6,contain,"방지하다, 억제하다"
V-map,Inter,A2,6,critical,위태로운
V-map,Inter,A2,6,decaffeinated,카페인이 제거된
V-map,Inter,A2,6,desertification,사막화
V-map,Inter,A2,6,disastrous,처참한
V-map,Inter,A2,6,disposable,일회용의
V-map,Inter,A2,6,Do you know why ~?,왜 ~한지 아니?
V-map,Inter,A2,6,drought,가뭄
V-map,Inter,A2,6,dust storm,모래 폭풍
V-map,Inter,A2,6,eliminate,없애다
V-map,Inter,A2,6,emergency,비상(사태)
V-map,Inter,A2,6,evacuate,대피시키다
V-map,Inter,A2,6,expressive,"나타내는, 표현력이 있는"
V-map,Inter,A2,6,extinguish,(불을) 끄다
V-map,Inter,A2,6,financial,재정적인
V-map,Inter,A2,6,go up in flames,타오르다
V-map,Inter,A2,6,I can't wait to,~하는 것이 너무 기다려져
V-map,Inter,A2,6,I'll take it.,그걸로 할게요
V-map,Inter,A2,6,I'll wait for,~을 기다리겠습니다
V-map,Inter,A2,6,I'm concerned about,나는 ~이 걱정돼
V-map,Inter,A2,6,I'm not sure about,~에 대해 확실치 않아
V-map,Inter,A2,6,immediate,즉각적인
V-map,Inter,A2,6,in general,일반적으로
V-map,Inter,A2,6,issue,발표하다
V-map,Inter,A2,6,last minute,마지막 순간
V-map,Inter,A2,6,long-term,장기적인
V-map,Inter,A2,6,massive,거대한
V-map,Inter,A2,6,official,공무원
V-map,Inter,A2,6,otherwise,그렇지 않으면
V-map,Inter,A2,6,overwhelming,압도적인
V-map,Inter,A2,6,owe,신세를 지고 있다
V-map,Inter,A2,6,run out of,~을 다 써버리다
V-map,Inter,A2,6,scatter,흩뿌리다
V-map,Inter,A2,6,shortage,부족
V-map,Inter,A2,6,state,"주, 사태"
V-map,Inter,A2,6,timber,목재
V-map,Inter,A2,6,unpleasant,"싫은, 불쾌한"
V-map,Inter,A2,6,What about you?,너는?
V-map,Inter,A2,6,What kind of ~ do you like the best?,어떤 종류의 ~을 가장 좋아하니?
V-map,Inter,A2,6,What will you do ~?,뭐 할 거니?
V-map,Inter,A2,7,accept,받아들이다
V-map,Inter,A2,7,accurate,정확한
V-map,Inter,A2,7,allergic,알레르기성의
V-map,Inter,A2,7,ban,금하다
V-map,Inter,A2,7,basically,기본적으로
V-map,Inter,A2,7,be charged with,~으로 고소를 당하다
V-map,Inter,A2,7,bill,지폐
V-map,Inter,A2,7,change,거스름돈
V-map,Inter,A2,7,client,의뢰인
V-map,Inter,A2,7,currency,"통화, 화폐"
V-map,Inter,A2,7,definitely,분명히
V-map,Inter,A2,7,environmentalism,환경 보호주의
V-map,Inter,A2,7,evident,명백한
V-map,Inter,A2,7,evolution,진화
V-map,Inter,A2,7,expression,표현
V-map,Inter,A2,7,face,직면하다
V-map,Inter,A2,7,face value,액면가
V-map,Inter,A2,7,foundation,"토대, 기초"
V-map,Inter,A2,7,frame,액자
V-map,Inter,A2,7,goods,상품
V-map,Inter,A2,7,I can't decide what to choose.,저는 무엇을 골라야 할지 결정을 못하겠어요
V-map,Inter,A2,7,I enjoy,저는 ~하는 것을 즐겨요
V-map,Inter,A2,7,I want to get,~을 갖고 싶어
V-map,Inter,A2,7,instead of,~대신에
V-map,Inter,A2,7,interaction with,~와의 상호작용
V-map,Inter,A2,7,issue,발부하다
V-map,Inter,A2,7,It would be nice to,~하면 좋을 거에요
V-map,Inter,A2,7,legal,법적인
V-map,Inter,A2,7,mean to,~할 의도이다
V-map,Inter,A2,7,numerous,많은
V-map,Inter,A2,7,pass A off as B,A를 B인 체 행세하다
V-map,Inter,A2,7,photographic,사진의
V-map,Inter,A2,7,rash,발진
V-map,Inter,A2,7,reaction,반응
V-map,Inter,A2,7,replace,대체하다
V-map,Inter,A2,7,seize,압수하다
V-map,Inter,A2,7,shoot,촬영
V-map,Inter,A2,7,spinning wheel,물레
V-map,Inter,A2,7,struggle,투쟁
V-map,Inter,A2,7,sue,고소하다
V-map,Inter,A2,7,They look good on you.,그것들은 너한테 잘 어울려
V-map,Inter,A2,7,transaction,거래
V-map,Inter,A2,7,turn out to,"~으로 밝혀지다, 판명 나다"
V-map,Inter,A2,7,vague,"희미한, 어렴풋한"
